DL_bitrate,UL_bitrate
1346239.8953383935,471183.9633684377
2014412.7338251425,705044.4568387999
0.0,0.0
2005067.8333160293,701773.7416606102
269443.704685188,94305.2966398158
0.0,0.0
1703583.7685507936,596254.3189927777
1998037.4591419795,699313.1106996927
0.0,0.0
0.0,0.0
0.0,0.0
1976246.1819847308,691686.1636946558
0.0,0.0
1923340.0312981878,673169.0109543657
2665.0,932.7499999999999
0.0,0.0
1667237.8328630151,583533.2415020552
1885741.3734546849,660009.4807091396
0.0,0.0
268863.88229735754,94102.35880407513
280959.6239386632,98335.86837853212
1924871.3098362414,673704.9584426845
0.0,0.0
1858371.2821757437,650429.9487615103
0.0,0.0
0.0,0.0
680855.1659913518,238299.3080969731
1981572.5022631634,693550.3757921072
0.0,0.0
6955.8042463552665,2434.531486224343
286798.118839312,100379.34159375919
1984904.1117461908,694716.4391111668
0.0,0.0
1902555.3838568204,665894.3843498871
6971.540393596208,2440.0391377586725
0.0,0.0
1371640.2162047783,480074.07567167236
1982582.4623018315,693903.861805641
0.0,0.0
0.0,0.0
0.0,0.0
1948200.3381489532,681870.1183521335
0.0,0.0
1863830.6454170018,652340.7258959506
266905.22501479404,93416.8287551779
0.0,0.0
1582824.7638721087,553988.667355238
1999106.3180096855,699687.2113033899
0.0,0.0
0.0,0.0
0.0,0.0
1973846.5195701772,690846.281849562
0.0,0.0
1757648.9845620063,615177.1445967022
296942.67443102476,103929.93605085865
0.0,0.0
1390636.4647545663,486722.7626640982
1755888.2034868062,614560.8712203822
0.0,0.0
853913.1043400703,298869.58651902457
1471140.4427945476,514899.15497809165
1956032.9469916841,684611.5314470894
0.0,0.0
1993720.052038593,697802.0182135075
0.0,0.0
0.0,0.0
1406724.435773629,492353.5525207701
1975382.9798046942,691384.042931643
0.0,0.0
0.0,0.0
0.0,0.0
1933401.2774200556,676690.4470970194
0.0,0.0
1665013.104852261,582754.5866982914
269703.0225772867,94396.05790205034
0.0,0.0
1087562.890308995,380647.0116081482
1791666.8591028992,627083.4006860147
2665.0,932.7499999999999
1397160.4924222233,489006.1723477781
1612030.6004983808,564210.7101744333
1967635.4201810092,688672.3970633532
0.0,0.0
2318998.9065882396,811649.6173058838
0.0,0.0
0.0,0.0
1532385.2393942925,536334.8337880024
2005052.1442567469,701768.2504898614
0.0,0.0
268416.7520356134,93945.86321246468
407988.8629288126,142796.1020250844
2000750.1076954198,700262.5376933969
0.0,0.0
1916223.0322113882,670678.0612739859
300370.3863409577,105129.63521933519
0.0,0.0
1505611.9412912377,526964.1794519331
1954640.118687,684124.04154045
0.0,0.0
0.0,0.0
48783.81340724212,17074.334692534743
1948788.1696060367,682075.8593621128
0.0,0.0
1855114.3690164846,649290.0291557696
749.8441220942125,262.44544273297436
0.0,0.0
1375889.1797938717,481561.2129278551
1968542.3093668316,688989.808278391
0.0,0.0
0.0,0.0
273142.28368199104,95599.79928869686
1966476.6337017843,688266.8217956244
0.0,0.0
1898580.185674333,664503.0649860165
4959.305959724472,1735.757085903565
0.0,0.0
1602367.195067175,560828.5182735112
1954327.9748936025,684014.7912127608
0.0,0.0
0.0,0.0
0.0,0.0
1912056.1970876849,669219.6689806897
0.0,0.0
1687637.7576537163,590673.2151788006
266472.0658820504,93265.22305871763
0.0,0.0
520488.67991425487,182171.0379699892
1680426.6209453538,588149.3173308738
0.0,0.0
536762.5207278096,187866.88225473335
1398972.732956322,489640.45653471263
1934018.48758192,676906.470653672
0.0,0.0
1929655.1059840594,675379.2870944208
0.0,0.0
0.0,0.0
243899.74943926188,85364.91230374166
2003204.272061743,701121.4952216101
277120.1575818414,96992.05515364448
1259767.7477972722,440918.71172904526
1554182.9419202565,543964.0296720897
2309497.508304152,808324.1279064532
0.0,0.0
2004444.1136318431,701555.439771145
313127.0839111392,109594.47936889873
0.0,0.0
1727230.1063756535,604530.5372314787
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1894420.0086454663,663047.0030259131
2676.1923524771996,936.6673233670198
1287527.0290535982,450634.46016875934
1692165.5488949844,592257.9421132446
1989927.6436746176,696474.6752861161
0.0,0.0
1964029.6394990184,687410.3738246564
0.0,0.0
0.0,0.0
1244265.214921075,435492.8252223762
1869223.3246917415,654228.1636421095
0.0,0.0
727632.2860224901,254671.30010787153
1333424.2944284647,466698.50304996263
1986102.999375943,695136.04978158
0.0,0.0
1965296.1578548115,687853.655249184
0.0,0.0
0.0,0.0
2704.1591833882503,946.4557141858876
2619062.8739324696,916672.0058763643
0.0,0.0
0.0,0.0
0.0,0.0
1995307.6280126176,698357.6698044161
0.0,0.0
1845883.105730402,646059.0870056407
1597125.9329207027,558994.0765222459
0.0,0.0
1963794.5632205314,687328.097127186
1743633.2657603037,610271.6430161062
0.0,0.0
536489.7785052842,187771.42247684946
1298186.7946596493,454365.3781308772
1927226.3832520847,674529.2341382296
0.0,0.0
1857630.849654229,650170.7973789801
0.0,0.0
0.0,0.0
0.0,0.0
1953057.8706488456,683570.254727096
0.0,0.0
0.0,0.0
2703.546079232437,946.2411277313529
1941576.1866735795,679551.6653357528
0.0,0.0
1801837.5674171618,630643.1485960066
0.0,0.0
0.0,0.0
1133368.3280330906,396678.91481158166
1924915.0107487391,673720.2537620587
0.0,0.0
0.0,0.0
1753.6530924673812,613.7785823635834
1922922.870807661,673023.0047826814
0.0,0.0
1740595.0694519426,609208.2743081799
0.0,0.0
0.0,0.0
1017617.0871092703,356165.98048824456
1970639.2600927874,689723.7410324756
266986.33347428986,93445.21671600145
892926.102991715,312524.13604710024
1345547.2886982453,470941.5510443858
1993447.611227083,697706.663929479
0.0,0.0
1934973.4738160693,677240.7158356243
0.0,0.0
0.0,0.0
1424502.274398814,498575.79603958485
1857118.6901745957,649991.5415611084
0.0,0.0
0.0,0.0
0.0,0.0
1887466.4932192862,660613.2726267502
0.0,0.0
1747431.7667959891,611601.1183785961
0.0,0.0
0.0,0.0
521791.6000336117,182627.0600117641
1955487.2722955118,684420.5453034291
0.0,0.0
0.0,0.0
269189.86815604335,94216.45385461516
1979931.7580542257,692976.1153189789
0.0,0.0
1927713.7376489874,674699.8081771455
579348.291078293,202771.90187740253
0.0,0.0
1658068.3393181057,580323.918761337
1983746.013227862,694311.1046297516
286438.75221670634,100253.56327584722
1504408.4444968118,526542.9555738841
1711429.3334025377,599000.2666908882
2019843.1911621336,706945.1169067468
0.0,0.0
1997434.6732261183,699102.1356291414
0.0,0.0
0.0,0.0
1396325.312993278,488713.8595476473
1889029.2351579764,661160.2323052917
0.0,0.0
0.0,0.0
0.0,0.0
1802226.2951327325,630779.2032964564
0.0,0.0
1309591.8901883443,458357.16156592045
0.0,0.0
0.0,0.0
273160.76780799025,95606.26873279658
2315462.916745133,810412.0208607966
2665.0,932.7499999999999
0.0,0.0
271560.5548478273,95046.19419673955
1992970.453337954,697539.6586682838
0.0,0.0
1913336.9399143632,669667.9289700271
1258203.3973213276,440371.18906246463
0.0,0.0
1984989.1590687896,694746.2056740763
1991893.8103446704,697162.8336206346
0.0,0.0
0.0,0.0
266626.6344657774,93319.32206302207
1970367.1604174327,689628.5061461014
0.0,0.0
1716259.9599066277,600690.9859673197
298973.59429715853,104640.75800400547
0.0,0.0
1293775.4602532757,452821.41108864645
2399384.016092306,839784.405632307
319577.8303151926,111852.2406103174
1000613.492765326,350214.7224678641
1316153.5747440269,460653.75116040936
2222937.576011877,778028.1516041569
0.0,0.0
1972164.5464444368,690257.5912555528
278591.5269014032,97507.03441549111
0.0,0.0
1755827.3887845408,614539.5860745893
1989706.2026949262,696397.1709432241
0.0,0.0
0.0,0.0
187.72265792281513,65.7029302729853
1934063.8328854444,676922.3415099055
0.0,0.0
1616848.6722639238,565897.0352923733
0.0,0.0
0.0,0.0
1207555.2363865771,422644.332735302
1944240.681934353,680484.2386770234
0.0,0.0
0.0,0.0
273921.9153061847,95872.67035716464
1962797.6456775411,686979.1759871393
0.0,0.0
1881216.503210505,658425.7761236767
0.0,0.0
0.0,0.0
1198490.2417592732,419471.5846157456
1676211.9423005742,586674.1798052009
0.0,0.0
0.0,0.0
0.0,0.0
1650415.0391137772,577645.2636898219
0.0,0.0
1177085.136719437,411979.79785180296
0.0,0.0
0.0,0.0
2675.0758513680566,936.2765479788197
1867198.8887746914,653519.6110711419
0.0,0.0
1319878.6698919127,461957.5344621694
1725358.1966921478,603875.3688422517
1998349.8812784632,699422.4584474621
0.0,0.0
2009834.496856543,703442.0738997901
0.0,0.0
0.0,0.0
1197200.0297793949,419020.01042278815
1987785.409172941,695724.8932105293
480634.68972606247,168222.14140412185
1604557.5990804862,561595.1596781701
1715482.250134518,600418.7875470812
2019275.9901803215,706746.5965631125
0.0,0.0
2004764.9492111593,701667.7322239057
0.0,0.0
0.0,0.0
1506108.8557406156,527138.0995092154
1962003.1049426966,686701.0867299438
0.0,0.0
0.0,0.0
0.0,0.0
1966612.4318859198,688314.3511600719
0.0,0.0
1893247.076625624,662636.4768189683
704821.1229249412,246687.3930237294
0.0,0.0
1668300.4315180457,583905.1510313159
1985154.634418586,694804.1220465051
0.0,0.0
4459.870006143645,1560.9545021502756
492686.9952076005,172440.44832266017
2005839.8271891845,702043.9395162145
0.0,0.0
1992897.669040805,697514.1841642817
961884.6228956197,336659.6180134669
0.0,0.0
1640755.0064525036,574264.2522583762
1648184.0313571417,576864.4109749995
0.0,0.0
0.0,0.0
0.0,0.0
1719978.5138809916,601992.479858347
0.0,0.0
1436985.5279042448,502944.93476648565
0.0,0.0
0.0,0.0
2704.89996736943,946.7149885793006
1726625.3986448995,604318.8895257148
0.0,0.0
0.0,0.0
0.0,0.0
1744032.58068803,610411.4032408105
0.0,0.0
1415049.8528375067,495267.4484931273
0.0,0.0
0.0,0.0
269968.3236059546,94488.9132620841
1997959.5375052937,699285.8381268528
0.0,0.0
0.0,0.0
269446.1309695222,94306.14583933275
1985601.394121935,694960.4879426772
0.0,0.0
1873459.5546315566,655710.8441210447
365268.99208036985,127844.14722812944
0.0,0.0
1588268.14658642,555893.8513052469
1894499.8838533796,663074.9593486828
0.0,0.0
0.0,0.0
0.0,0.0
1900517.720528122,665181.2021848427
0.0,0.0
1705504.3967705336,596926.5388696868
0.0,0.0
0.0,0.0
514628.23899392196,180119.8836478727
1981854.2264559688,693648.979259589
0.0,0.0
280715.95542645594,98250.58439925958
904751.5668404332,316663.0483941516
1998291.1263529272,699401.8942235245
0.0,0.0
1968882.7344458587,689108.9570560505
272926.75803167676,95524.36531108686
0.0,0.0
1617825.6165669821,566238.9657984436
1773025.7585751035,620559.0155012861
0.0,0.0
0.0,0.0
0.0,0.0
1721614.2942447094,602565.0029856482
0.0,0.0
1348577.3921829432,472002.08726403007
0.0,0.0
0.0,0.0
277527.5357961045,97134.63752863658
1863417.7437229685,652196.2103030389
0.0,0.0
0.0,0.0
0.0,0.0
1877523.5500694024,657133.2425242908
0.0,0.0
1672302.245265663,585305.785842982
0.0,0.0
0.0,0.0
388422.66920048813,135947.93422017084
2455259.364667205,859340.7776335217
0.0,0.0
0.0,0.0
0.0,0.0
1990333.1614649142,696616.6065127199
0.0,0.0
1854974.8931403393,649241.2125991187
1371527.1201794771,480034.492062817
0.0,0.0
1914082.1617781469,669928.7566223514
1736273.7059483768,607695.7970819318
0.0,0.0
0.0,0.0
0.0,0.0
1807175.1346042699,632511.2971114945
0.0,0.0
1569267.2318958524,549243.5311635484
0.0,0.0
0.0,0.0
269657.1754940341,94380.01142291192
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1752317.0171018657,613310.955985653
0.0,0.0
0.0,0.0
0.0,0.0
1817057.996290694,635970.2987017429
0.0,0.0
1599863.9628175849,559952.3869861547
0.0,0.0
0.0,0.0
270333.2124657648,94616.62436301766
1965418.9082047571,687896.6178716649
121506.11204607814,42527.13921612735
732411.0929784455,256343.8825424559
1391368.7616669731,486979.0665834406
2000396.2859152195,700138.7000703268
0.0,0.0
1993556.5692242195,697744.7992284768
269817.2290357483,94436.03016251189
0.0,0.0
1693510.9037773951,592728.8163220882
1790721.4298071566,626752.5004325048
0.0,0.0
0.0,0.0
0.0,0.0
1842113.8195257422,644739.8368340097
0.0,0.0
1679293.050063188,587752.5675221158
0.0,0.0
0.0,0.0
324382.02044274996,113533.70715496248
1946426.5424408058,681249.289854282
0.0,0.0
0.0,0.0
0.0,0.0
1948521.687699951,681982.5906949828
0.0,0.0
1898120.9771335782,664342.3419967523
268047.0428462348,93816.46499618217
0.0,0.0
1495192.0172871377,523317.2060504982
1916179.360616945,670662.7762159307
0.0,0.0
4895.290181142524,1713.3515633998832
276202.6296739831,96670.92038589407
1940899.5266021276,679314.8343107447
0.0,0.0
1871462.792396626,655011.9773388191
0.0,0.0
0.0,0.0
1137408.4494047447,398092.9572916606
1947689.8069915671,681691.4324470485
0.0,0.0
0.0,0.0
0.0,0.0
318331.28909996204,111415.95118498671
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
732578.2879220934,256402.40077273268
1963422.7103529626,687197.9486235369
0.0,0.0
0.0,0.0
267196.01408984367,93518.60493144528
1983083.2259119565,694079.1290691848
0.0,0.0
1932976.670564652,676541.8346976282
663793.3516148597,232327.67306520086
0.0,0.0
1657937.1615668489,580278.006548397
1897582.0688467557,664153.7240963645
270272.7302428602,94595.45558500107
1504669.3153283696,526634.2603649293
1684886.8321752753,589710.3912613463
1988954.530550408,696134.0856926427
0.0,0.0
2003837.718934855,701343.2016271992
0.0,0.0
0.0,0.0
1398535.6532009977,489487.4786203492
1869649.869572477,654377.4543503668
0.0,0.0
271429.56766373996,95000.34868230898
335949.07255863433,117582.175395522
1939180.3761513,678713.131652955
0.0,0.0
1958445.6801641483,685455.9880574519
0.0,0.0
0.0,0.0
1318562.730927298,461496.9558245543
1934357.347986059,677025.0717951206
0.0,0.0
2636.797928257541,922.8792748901393
271537.86730715976,95038.25355750592
1946100.273280504,681135.0956481764
0.0,0.0
1858297.4989001001,650404.124615035
0.0,0.0
0.0,0.0
1094040.581830208,382914.2036405728
1817863.5081654747,636252.2278579162
0.0,0.0
272499.6546998224,95374.87914493785
515156.5109481877,180304.77883186567
1923897.4883046974,673364.120906644
0.0,0.0
1858533.4318910642,650486.7011618724
0.0,0.0
0.0,0.0
270398.4979632531,94639.47428713858
1945595.9909118065,680958.5968191322
0.0,0.0
735221.341949744,257327.4696824104
1399618.7251259743,489866.553794091
1997330.9877801023,699065.8457230357
0.0,0.0
1954293.2650213866,684002.6427574853
0.0,0.0
0.0,0.0
894782.8576279673,313174.00016978855
1954239.839833488,683983.9439417208
0.0,0.0
0.0,0.0
0.0,0.0
1923708.5030298799,673297.9760604579
0.0,0.0
1738880.9956059998,608608.3484620999
271160.8638624675,94906.30235186363
0.0,0.0
1451413.2229672417,507994.62803853455
2509413.8216898,878294.8375914299
0.0,0.0
0.0,0.0
266714.73153552366,93350.15603743328
1994824.0328202678,698188.4114870937
0.0,0.0
1691084.802779281,591879.6809727483
764476.1750141892,267566.6612549662
0.0,0.0
1590704.492841182,556746.5724944137
1731826.2810891662,606139.1983812081
0.0,0.0
711922.2646319143,249172.79262117
1522910.3765268424,533018.6317843948
1954914.117080886,684219.9409783101
0.0,0.0
1929749.6988943268,675412.3946130143
0.0,0.0
0.0,0.0
0.0,0.0
1995349.340711377,698372.269248982
269561.9702201703,94346.68957705959
1076535.530922146,376787.4358227511
1346651.2643400722,471327.94251902524
2015033.0795345912,705261.5778371069
0.0,0.0
1941605.595681098,679561.9584883843
0.0,0.0
0.0,0.0
658920.1037746927,230622.03632114246
1977088.362210434,691980.9267736519
525929.4369963724,184075.30294873033
1614914.200430088,565219.9701505308
1669366.8913180558,584278.4119613195
2003883.396441838,701359.1887546433
0.0,0.0
1998253.0163058285,699388.5557070399
0.0,0.0
0.0,0.0
1560416.9618153314,546145.936635366
1845814.3473368061,646035.0215678822
0.0,0.0
0.0,0.0
0.0,0.0
1883770.4863235876,659319.6702132556
0.0,0.0
1695530.6000700162,593435.7100245056
0.0,0.0
0.0,0.0
288466.0477780082,100963.11672230288
1984216.858438034,694475.9004533119
2648.7007262138854,927.0452541748598
283318.8659210817,99161.60307237858
527306.2607582705,184557.19126539468
1990026.9293016216,696509.4252555675
0.0,0.0
1960838.49082709,686293.4717894815
0.0,0.0
0.0,0.0
1659857.3653709115,580950.077879819
1802865.4701797285,631002.914562905
0.0,0.0
0.0,0.0
0.0,0.0
1856892.5521879646,649912.3932657875
0.0,0.0
1657431.2408191646,580100.9342867075
0.0,0.0
0.0,0.0
285507.67030398606,99927.68460639511
1989859.9094972757,696450.9683240465
269133.0015497563,94196.55054241471
933540.7706781728,326739.2697373605
1464525.4476917405,512583.9066921091
2001986.3774077496,700695.2320927123
0.0,0.0
1923958.3843442898,673385.4345205014
269233.8045817072,94231.83160359753
0.0,0.0
1405990.9413831045,492096.82948408654
2001346.82932924,700471.3902652339
660995.1127236141,231348.2894532649
1457121.2603137644,509992.44110981753
1519285.1144871365,531749.7900704978
2000663.6671365534,700232.2834977937
0.0,0.0
1987270.7295071273,695544.7553274945
0.0,0.0
0.0,0.0
1891187.8841894746,661915.7594663161
1846589.0454040368,646306.1658914129
0.0,0.0
0.0,0.0
0.0,0.0
1884229.0906711912,659480.1817349169
0.0,0.0
1691675.9423412732,592086.5798194456
0.0,0.0
0.0,0.0
282618.64563068777,98916.52597074071
1961660.6893728662,686581.2412805031
0.0,0.0
2704.402488884877,946.5408711097069
276676.71924563026,96836.85173597059
1967738.7461912197,688708.5611669269
0.0,0.0
1920039.0949288993,672013.6832251147
2645.624325304995,925.9685138567482
0.0,0.0
1622455.6090217142,567859.4631575999
1927627.602665794,674669.6609330279
0.0,0.0
0.0,0.0
0.0,0.0
1898286.8294112277,664400.3902939296
0.0,0.0
1646645.089960987,576325.7814863455
0.0,0.0
0.0,0.0
903718.4946116208,316301.4731140673
1997383.7173179456,699084.3010612809
232.9162055562754,81.52067194469639
282669.4855027247,98934.31992595365
1067105.8795929903,373487.05785754655
2018195.0213649725,706368.2574777403
0.0,0.0
1998770.023828055,699569.5083398193
750440.9698178307,262654.3394362407
0.0,0.0
1726951.4176127755,604432.9961644714
1998012.7618390636,699304.4666436722
273987.1129553756,95895.48953438144
1294548.2890703557,453091.90117462445
1578115.0711579088,552340.274905268
2262116.4594223825,791740.7607978338
0.0,0.0
2006081.0115897139,702128.3540563998
281517.9673973516,98531.28858907304
0.0,0.0
1685361.3623903089,589876.476836608
2014711.4170603084,705148.9959711079
0.0,0.0
266537.0794282049,93287.97779987172
316477.9124501403,110767.2693575491
2002408.167667597,700842.8586836589
0.0,0.0
1922927.2771965337,673024.5470187868
329999.1626040289,115499.7069114101
0.0,0.0
1563766.835732077,547318.3925062269
1914532.5553228578,670086.3943630002
0.0,0.0
0.0,0.0
267098.8288446465,93484.59009562628
1920912.6870477933,672319.4404667276
0.0,0.0
1816628.6626999294,635820.0319449753
0.0,0.0
0.0,0.0
1182718.9569363422,413951.6349277197
1955314.8955843255,684360.2134545139
0.0,0.0
269653.16093031666,94378.60632561083
352006.64106311003,123202.32437208851
1967808.1623553669,688732.8568243784
0.0,0.0
1875301.1212708505,656355.3924447977
0.0,0.0
0.0,0.0
1131408.8285638026,395993.0899973309
1995951.6887719862,698583.0910701951
771695.6385437665,270093.4734903182
1862734.2495625773,651956.987346902
1925604.3251809594,673961.5138133358
2435353.5102840727,852373.7285994254
0.0,0.0
1980329.2313266753,693115.2309643363
0.0,0.0
0.0,0.0
579004.2064628482,202651.47226199688
1969784.4851565135,689424.5698047797
0.0,0.0
2704.4641010520786,946.5624353682274
281491.53410726984,98522.03693754444
1971486.5417424021,690020.2896098407
0.0,0.0
1882567.8226866773,658898.737940337
0.0,0.0
0.0,0.0
1361495.6980334765,476523.49431171676
1762009.0859486219,616703.1800820176
0.0,0.0
0.0,0.0
0.0,0.0
1825460.1984929128,638911.0694725194
0.0,0.0
1574452.557920396,551058.3952721386
0.0,0.0
0.0,0.0
270992.2462425115,94847.28618487902
1985590.9193569666,694956.8217749383
0.0,0.0
0.0,0.0
270160.31746110466,94556.11111138662
1976651.5657385935,691828.0480085077
0.0,0.0
1872329.445337711,655315.3058681987
266916.42212296906,93420.74774303916
0.0,0.0
1355749.277339882,474512.24706895865
1938052.8345547458,678318.492094161
0.0,0.0
0.0,0.0
269628.73726068076,94370.05804123826
1954796.1909883877,684178.6668459356
0.0,0.0
1900415.6902772887,665145.491597051
326607.4097744575,114312.59342106013
0.0,0.0
1820457.0125293154,637159.9543852604
1873493.5480670945,655722.741823483
0.0,0.0
0.0,0.0
0.0,0.0
1870269.4694683156,654594.3143139104
0.0,0.0
1651934.457274931,578177.0600462258
0.0,0.0
0.0,0.0
1070401.4234241035,374640.4981984362
2010881.9818966712,703808.693663835
267720.1553089644,93702.05435813752
469958.2050639001,164485.37177236503
717060.3665744005,250971.12830104015
2007456.934057924,702609.9269202733
0.0,0.0
1808132.3827897592,632846.3339764157
0.0,0.0
0.0,0.0
388062.9121680942,135822.01925883297
2138605.7233138024,748512.0031598308
271685.485105161,95089.91978680633
574764.9191005034,201167.7216851762
1300534.2925240432,455187.0023834151
2171109.179300586,759888.2127552051
0.0,0.0
1982005.5659396176,693701.9480788661
585651.6136991995,204978.06479471983
0.0,0.0
1777302.496455046,622055.8737592661
1960355.989174035,686124.5962109122
0.0,0.0
0.0,0.0
0.0,0.0
1945863.9000813821,681052.3650284837
0.0,0.0
1849902.93876117,647466.0285664095
269165.05867665645,94207.77053682975
0.0,0.0
1455084.3241538026,509279.51345383085
1987647.4205586205,695676.5971955172
0.0,0.0
0.0,0.0
0.0,0.0
1934451.239177435,677057.9337121022
0.0,0.0
1642253.9290944415,574788.8751830545
266667.90146685485,93333.7655133992
0.0,0.0
1391482.1304904614,487018.74567166145
2068453.7870237045,723958.8254582966
0.0,0.0
0.0,0.0
0.0,0.0
1955372.4459126557,684380.3560694294
0.0,0.0
1817252.7880595832,636038.4758208541
1200048.644490511,420017.0255716788
0.0,0.0
1868077.8436679381,653827.2452837783
1847053.9938705557,646468.8978546944
0.0,0.0
272188.21411014756,95265.87493855164
498449.7118546956,174457.39914914343
1930024.4110071803,675508.5438525131
0.0,0.0
1839872.5865079383,643955.4052777784
0.0,0.0
0.0,0.0
269846.17096365057,94446.1598372777
1992922.2822748905,697522.7987962116
270023.35430979036,94508.17400842662
631549.9307713882,221042.47576998587
831999.0200730549,291199.65702556923
2000842.8190019263,700294.9866506741
0.0,0.0
2003572.9478366086,701250.531742813
2632.9163816310456,921.5207335708659
0.0,0.0
1830427.322715869,640649.5629505541
1937504.020186246,678126.4070651861
269588.6444999005,94356.02557496517
1412923.7640739686,494523.31742588896
1646768.6800622125,576369.0380217744
1998135.9761900704,699347.5916665246
0.0,0.0
1965092.9553409426,687782.5343693299
0.0,0.0
0.0,0.0
545474.6173567303,190916.11607485558
1878880.4711661981,657608.1649081693
0.0,0.0
1419244.4037429313,496735.5413100259
1826974.5465700296,639441.0912995103
1996798.5713712268,698879.4999799293
0.0,0.0
1998477.9016068724,699467.2655624053
0.0,0.0
0.0,0.0
269583.0895046011,94354.08132661038
1982938.0834577032,694028.329210196
0.0,0.0
269516.211651485,94330.67407801974
365796.44565031986,128028.75597761195
1985060.5947103787,694771.2081486325
0.0,0.0
1900146.9605629968,665051.4361970489
2668.4050379438586,933.9417632803504
0.0,0.0
1429294.0930123022,500252.9325543057
1809099.3925946238,633184.7874081183
0.0,0.0
0.0,0.0
0.0,0.0
1823567.7471992518,638248.7115197381
0.0,0.0
1553862.570590851,543851.8997067978
0.0,0.0
0.0,0.0
272304.77223204577,95306.67028121601
1961206.8265282116,686422.389284874
271062.12591947376,94871.74407181582
1581229.3265653804,553430.2642978831
1830001.9700875275,640500.6895306346
2237412.735831944,783094.4575411803
0.0,0.0
2004598.8833333622,701609.6091666768
2675.2612457928963,936.3414360275136
0.0,0.0
781552.541063288,273543.38937215076
1980431.0437657856,693150.8653180249
483051.94965451886,169068.18237908158
1541423.9141758983,539498.3699615644
1680732.5618719035,588256.3966551662
2003772.3079567999,701320.3077848799
0.0,0.0
2006479.3769665943,702267.7819383079
0.0,0.0
0.0,0.0
1845148.6576091913,645802.0301632169
2001846.6034746245,700646.3112161185
1278.0292940185789,447.31025290650257
269915.9391469782,94470.57870144237
279820.4723797452,97937.16533291082
1978403.2663573134,692441.1432250596
0.0,0.0
1729248.2046426162,605236.8716249156
0.0,0.0
0.0,0.0
1298741.5252612964,454559.5338414537
2035969.8478571484,712589.4467500019
1324313.312323856,463509.6593133495
1877733.7193102455,657206.8017585858
1926168.3763286227,674158.9317150179
2616341.051576502,915719.3680517757
0.0,0.0
2459179.4425767586,860712.8049018654
265229.2275556053,92830.22964446184
0.0,0.0
1597329.640534695,559065.3741871432
1895335.5868098564,663367.4553834497
0.0,0.0
0.0,0.0
273904.54636604013,95866.59122811403
1947125.470065765,681493.9145230177
0.0,0.0
1874208.233063771,655972.8815723198
0.0,0.0
0.0,0.0
414925.52266578376,145223.9329330243
1960814.4076288168,686285.0426700858
0.0,0.0
0.0,0.0
0.0,0.0
1926410.7425475854,674243.7598916548
0.0,0.0
1702667.425718806,595933.599001582
269548.03725156485,94341.8130380477
0.0,0.0
1356224.0658932084,474678.4230626229
2007610.0282875118,702663.509900629
386109.3422813798,135138.2697984829
1623359.7334988366,568175.9067245928
1725196.026523063,603818.609283072
2604117.7729334985,911441.2205267245
0.0,0.0
2018255.3287769705,706389.3650719397
1051.67705118672,368.086967915352
0.0,0.0
506969.68365179206,177439.3892781272
1963361.334116865,687176.4669409026
0.0,0.0
472303.9274235158,165306.37459823053
1198003.0532340927,419301.06863193243
1999534.3601688899,699837.0260591115
0.0,0.0
1960590.5627353585,686206.6969573754
2650.0644478188196,927.5225567365868
0.0,0.0
928163.8720488712,324857.3552171049
1919072.5640672615,671675.3974235415
0.0,0.0
0.0,0.0
269046.35220300575,94166.223271052
1932395.3143311648,676338.3600159077
0.0,0.0
1817127.9436183393,635994.7802664187
0.0,0.0
0.0,0.0
944193.512864348,330467.7295025218
1949775.532818188,682421.4364863657
0.0,0.0
0.0,0.0
0.0,0.0
1934887.8783260502,677210.7574141176
0.0,0.0
1800517.5596675496,630181.1458836423
0.0,0.0
0.0,0.0
1260479.9440386654,441167.9804135329
1997048.14169712,698966.8495939919
525.1710060450633,183.80985211577214
271486.37546730024,95020.23141355508
478664.7533817209,167532.66368360232
1998611.8274079722,699514.1395927903
0.0,0.0
1981524.9621494925,693533.7367523223
347787.9456939692,121725.78099288921
0.0,0.0
1857177.4683937377,650012.1139378082
1862340.3562215953,651819.1246775583
0.0,0.0
0.0,0.0
0.0,0.0
1893494.5736635458,662723.100782241
0.0,0.0
1701009.4874989586,595353.3206246354
0.0,0.0
0.0,0.0
273192.5320970975,95617.38623398411
2010091.4213114572,703531.99745901
286793.3644701912,100377.67756456691
1234497.2467486772,432074.036362037
1525580.4762036037,533953.1666712613
2349225.6855707383,822228.9899497584
0.0,0.0
2002772.9102985868,700970.5186045053
313700.2884303307,109795.10095061574
0.0,0.0
1733355.418346575,606674.3964213012
1996815.3435103558,698885.3702286244
1190523.4610043599,416683.2113515259
1859845.5423172335,650945.9398110317
1917622.8763732226,671168.0067306279
2483987.5513185905,869395.6429615066
0.0,0.0
2510804.8428284945,878781.694989973
0.0,0.0
0.0,0.0
1692920.8364893652,592522.2927712778
1794135.977868942,627947.5922541297
0.0,0.0
0.0,0.0
0.0,0.0
1860409.677976902,651143.3872919157
0.0,0.0
1696600.8922514617,593810.3122880115
0.0,0.0
0.0,0.0
273755.6026674979,95814.46093362426
